qid,docno,score
7208,530410,0.9650856375694274
7208,194090,0.9371509671211242
7208,263312,0.9091877579689025
7208,239769,0.8515888452529907
7208,179359,0.8425533175468445
7208,178497,0.8114795804023742
7208,160555,0.8093281030654906
7208,77488,0.8045896649360655
7208,209974,0.7962003588676452
7208,150219,0.7896744668483733
7208,220147,0.6880525588989257
7208,370388,0.6748182773590088
7208,52185,0.6486751139163971
7208,104188,0.6452604949474334
7208,452987,0.5652277410030364
7208,378946,0.548249363899231
7208,231202,0.5468547523021697
7208,384213,0.517178338766098
7208,177648,0.4831424325704574
7208,9748,0.3249184608459472
1753,217727,0.9348745822906493
1753,314056,0.93383070230484
1753,444568,0.9243083715438842
1753,599524,0.8586118698120117
1753,72529,0.8122203707695006
1753,139891,0.7887277424335479
1753,465820,0.7779545664787292
1753,445378,0.750730288028717
1753,53993,0.7409762382507323
1753,400845,0.6900737643241881
1753,458376,0.6893048465251922
1753,451898,0.6828061044216156
1753,513620,0.6647005677223206
1753,584241,0.6547480225563049
1753,598177,0.5980704188346861
1753,177231,0.49778179526329036
1753,165998,0.4885698780417442
1753,302792,0.42333936095237723
1753,579919,0.38508253395557396
1753,145334,0.3208803415298461
6068,582191,0.8967251420021056
6068,139595,0.8345085144042969
6068,321629,0.8248290419578552
6068,369879,0.8015971839427947
6068,167103,0.7673340916633605
6068,395690,0.7643675565719604
6068,8276,0.750646150112152
6068,278073,0.6372074127197265
6068,54319,0.5794808745384216
6068,433256,0.5274674892425537
6068,117845,0.5085237264633178
6068,396835,0.5071092516183853
6068,348090,0.5045073509216308
6068,472882,0.421027135848999
6068,406239,0.4164875596761703
6068,190266,0.3847865059971809
6068,593191,0.3682259500026702
6068,332152,0.3611657232046127
6068,494783,0.29064357355237
6068,399289,0.25511450767517085
1952,355597,0.9789289355278015
1952,592578,0.8855199933052063
1952,519297,0.851866590976715
1952,414596,0.84122017621994
1952,383569,0.8124565362930297
1952,355821,0.787078857421875
1952,429860,0.7723658561706542
1952,72860,0.7414006829261779
1952,44482,0.7291583895683288
1952,506824,0.7162522017955779
1952,559912,0.6920002400875092
1952,532100,0.6296926021575927
1952,432444,0.6038911521434783
1952,404418,0.6012630820274352
1952,58335,0.5999585926532744
1952,25507,0.5681784331798553
1952,147465,0.5059442162513732
1952,65274,0.4166227906942367
1952,555879,0.39286738932132714
1952,313278,0.2896049499511718
8032,325113,0.9263466835021972
8032,144114,0.9260825991630554
8032,392752,0.7968590915203093
8032,501245,0.7918852329254149
8032,108672,0.7668443381786345
8032,181515,0.7608090102672576
8032,34275,0.7515170335769652
8032,147730,0.723278671503067
8032,562399,0.6605751812458038
8032,8974,0.6568002998828888
8032,471259,0.6398215889930725
8032,492589,0.6232791692018508
8032,404587,0.5917728960514068
8032,449117,0.5760186314582825
8032,33463,0.5649716079235076
8032,169007,0.5495688676834105
8032,389094,0.5444865614175796
8032,11659,0.5169870108366013
8032,239313,0.4222236976027488
8032,457637,0.35865104198455805
5465,364138,0.99338139295578
5465,507813,0.9649523735046386
5465,375821,0.8777806758880615
5465,424125,0.84801687002182
5465,249017,0.8301141500473022
5465,442544,0.8239713788032531
5465,329137,0.8095089554786681
5465,305509,0.8004585742950439
5465,594964,0.7932199180126189
5465,437574,0.7892360270023345
5465,295355,0.7607562243938446
5465,403749,0.7380477428436278
5465,453263,0.7230293810367583
5465,495482,0.7154061019420623
5465,444931,0.6880366563796996
5465,465176,0.6839727938175201
5465,325296,0.6241039276123046
5465,301797,0.6051180124282836
5465,427522,0.5204183906316757
5465,580147,0.30307705402374263
10677,309555,0.9420752644538879
10677,464204,0.9202946186065672
10677,106024,0.9094480872154235
10677,481601,0.8732345342636108
10677,225666,0.863353395462036
10677,304330,0.8362261295318603
10677,86621,0.8214011967182159
10677,91717,0.8176480829715729
10677,559371,0.8053284883499146
10677,101764,0.7982445359230042
10677,475412,0.7945594549179076
10677,199789,0.7914696097373961
10677,120312,0.7706032156944274
10677,97010,0.7704978227615356
10677,365907,0.7652848541736602
10677,439502,0.7587497174739837
10677,530576,0.7472817599773407
10677,294507,0.7314969658851622
10677,45069,0.6854207038879394
10677,306800,0.2934395551681518
838,305894,0.9999985098838805
838,312361,0.911227250099182
838,214032,0.8959108591079712
838,365721,0.8674548387527465
838,64391,0.8630291700363159
838,461193,0.85245064496994
838,437901,0.8316481471061705
838,45729,0.8167674422264098
838,278217,0.7624916195869444
838,44258,0.7600871801376342
838,583912,0.7383530378341674
838,444046,0.734567630290985
838,348225,0.7228722751140594
838,552833,0.6738968789577484
838,301698,0.671095722913742
838,240519,0.6687224328517913
838,309160,0.5723168671131134
838,579235,0.5132875710725784
838,399198,0.44514541327953333
838,498454,0.28071613311767574
7979,547370,0.9999991536140441
7979,340298,0.757391846179962
7979,426324,0.7424477338790894
7979,519663,0.7002945661544799
7979,55002,0.6699531555175781
7979,162884,0.66930034160614
7979,224695,0.6416464924812316
7979,45853,0.6362095594406127
7979,591230,0.6198977947235107
7979,324779,0.6180952370166778
7979,593521,0.5958538174629211
7979,486299,0.5876874446868896
7979,556163,0.5621279716491698
7979,66088,0.5287168562412261
7979,148019,0.4898877978324889
7979,421835,0.44353045895695675
7979,595050,0.40361553579568854
7979,235576,0.3521740369498729
7979,30946,0.30579796191304914
7979,392741,0.2859232902526855
7526,275334,0.9999989986419677
7526,122679,0.8824667096137999
7526,31779,0.8617762088775633
7526,328477,0.8446393489837646
7526,143238,0.8406891226768494
7526,524525,0.8252433240413666
7526,328086,0.8250039339065551
7526,520963,0.8162315487861633
7526,574327,0.8157602548599243
7526,408103,0.8124663174152373
7526,65587,0.7980122923851012
7526,423658,0.7538295328617095
7526,488651,0.7375683963298797
7526,161445,0.7293427109718322
7526,217242,0.7134928286075591
7526,27930,0.7079133570194244
7526,17208,0.6938292384147644
7526,65567,0.6937497377395629
7526,318140,0.5206726998090743
7526,500486,0.2686072349548339
6786,546313,0.9617578029632567
6786,393164,0.8313485860824584
6786,464537,0.8027788698673248
6786,239334,0.7761721789836883
6786,77631,0.7508368730545043
6786,120271,0.7214606583118438
6786,182226,0.700882053375244
6786,90519,0.6535754680633544
6786,99472,0.6472141981124877
6786,282565,0.5706078886985778
6786,35191,0.5067924469709395
6786,21818,0.4905851781368255
6786,148013,0.47589358240365975
6786,3495,0.47487288117408744
6786,209863,0.4656846344470977
6786,327952,0.46096536517143244
6786,450013,0.3965906783938407
6786,578369,0.3271544091403484
6786,592187,0.3167657673358917
6786,189979,0.3059565067291259
4520,496857,0.8962083935737609
4520,546953,0.7126408994197845
4520,214126,0.67186022400856
4520,329819,0.6537310898303985
4520,17412,0.6253886818885803
4520,290947,0.5667269021272658
4520,34844,0.5550147593021393
4520,278626,0.5141138195991515
4520,411143,0.5108722299337387
4520,28375,0.5044320881366728
4520,485008,0.4623457610607147
4520,227485,0.4588427633047103
4520,21055,0.44321966171264643
4520,435740,0.43326482176780695
4520,235522,0.43295763134956355
4520,82824,0.4327212125062942
4520,426268,0.4148300975561141
4520,49069,0.3999986171722411
4520,527443,0.3886580884456634
4520,321807,0.28216644860804074
2096,351123,0.9202095627784728
2096,161156,0.8596903920173644
2096,33117,0.8420277476310729
2096,185983,0.8407363533973693
2096,437061,0.8260716676712035
2096,14493,0.8227218985557556
2096,217781,0.7787338316440582
2096,325235,0.7717086672782898
2096,385121,0.7551120162010192
2096,578970,0.7180528938770294
2096,552255,0.6824178218841552
2096,266898,0.639047747850418
2096,152960,0.5999232351779937
2096,598646,0.5410856306552887
2096,509271,0.537713000178337
2096,318321,0.5145488321781158
2096,403608,0.46783042252063745
2096,444405,0.4608062475919723
2096,241985,0.35464802980422966
2096,193485,0.25177776813507075
678,391251,0.9977543711662291
678,121187,0.9605645298957823
678,228565,0.9378959536552428
678,439248,0.9242111802101134
678,446553,0.8876552700996398
678,577554,0.88594833612442
678,411606,0.8842730879783629
678,304407,0.8629133701324463
678,577593,0.8402500867843627
678,170933,0.8037463068962096
678,521737,0.8032540500164032
678,194955,0.7905772805213928
678,406723,0.752604466676712
678,399848,0.7439030528068542
678,450783,0.742891764640808
678,103668,0.725314176082611
678,33602,0.7172263503074645
678,44152,0.700719529390335
678,255101,0.47535310387611385
678,228445,0.29294719696044913
7826,402332,0.9296445012092589
7826,351570,0.893561065196991
7826,231677,0.8642572402954101
7826,282565,0.8626131772994994
7826,240196,0.8578634560108184
7826,158923,0.8120595157146453
7826,151132,0.8116951048374175
7826,32040,0.8081397354602813
7826,26203,0.7629568696022033
7826,568944,0.7409253656864165
7826,444749,0.7134421288967132
7826,235779,0.7105444252490997
7826,598051,0.6800786197185515
7826,177648,0.6683505713939666
7826,511117,0.6667845308780669
7826,127578,0.6555193901062011
7826,16195,0.5371038019657135
7826,266672,0.5178011178970336
7826,407505,0.405823816359043
7826,275392,0.3999989509582519
9334,532599,0.9381542921066284
9334,32138,0.9179423213005065
9334,225818,0.9151201963424682
9334,215416,0.9134407997131346
9334,532178,0.9089383244514464
9334,542721,0.879619014263153
9334,85484,0.8544899225234985
9334,154525,0.8532983541488647
9334,127015,0.8429313540458678
9334,226984,0.8402662038803099
9334,55820,0.8377974271774291
9334,52221,0.8273206710815428
9334,334383,0.8070998787879944
9334,492262,0.7879648506641388
9334,354811,0.787190854549408
9334,269061,0.7755618214607238
9334,467463,0.7296212077140808
9334,2261,0.6831980407238006
9334,178684,0.6704548716545105
9334,225964,0.27067780494689936
1718,500337,0.978314459323883
1718,562938,0.9691575050354003
1718,389264,0.9662601232528686
1718,265218,0.9454406976699828
1718,327369,0.938101065158844
1718,594667,0.9269691586494445
1718,257547,0.909641444683075
1718,379201,0.9063251376152037
1718,577578,0.8813102722167968
1718,83420,0.8718047380447387
1718,527950,0.8436196863651275
1718,377035,0.8430939316749573
1718,554082,0.8310324549674988
1718,458524,0.8281521558761595
1718,538898,0.814345109462738
1718,178823,0.7157994627952575
1718,595506,0.7094537675380705
1718,261714,0.6652049779891966
1718,563092,0.6561543464660644
1718,416233,0.29724495410919183
2591,99943,0.9999989748001098
2591,542765,0.7705733299255371
2591,138352,0.7531176328659057
2591,124230,0.7422447919845581
2591,335626,0.7162404477596283
2591,105343,0.6989400804042816
2591,418003,0.6979076743125915
2591,481166,0.6826313138008118
2591,248799,0.676601344347
2591,480982,0.6640648245811462
2591,71350,0.6508790969848632
2591,124205,0.5785682559013366
2591,61227,0.5712649941444397
2591,577768,0.5577565193176268
2591,263464,0.4502342969179153
2591,165246,0.4015498250722885
2591,49794,0.3731717646121978
2591,5054,0.34519786834716787
2591,528034,0.31211216971278183
2591,490584,0.2863542698323726
7703,597679,0.8732848048210143
7703,325787,0.8296232998371124
7703,103528,0.7939703822135924
7703,334436,0.7328928172588347
7703,177563,0.6481562733650207
7703,297764,0.6454016089439392
7703,220733,0.6050897300243376
7703,101343,0.5688013911247253
7703,421285,0.5551997542381286
7703,153179,0.5331800401210784
7703,587358,0.5140737414360046
7703,590561,0.48518204689025873
7703,189894,0.4749338537454605
7703,536043,0.47257884442806236
7703,346188,0.43853595256805417
7703,141939,0.4308796107769012
7703,507284,0.41867017149925223
7703,329923,0.35471033006906505
7703,469125,0.3470214217901229
7703,63091,0.2612444877624511
7074,506460,0.9999989867210387
7074,551627,0.802216899394989
7074,98326,0.7295070707798004
7074,565539,0.6933764994144439
7074,281338,0.6409484148025513
7074,127015,0.6274534046649932
7074,515095,0.6142849981784819
7074,151723,0.5951504170894621
7074,541730,0.583317905664444
7074,91363,0.5326239615678787
7074,293758,0.5301430612802505
7074,175831,0.522155338525772
7074,268966,0.4462982773780822
7074,198583,0.4431751072406768
7074,30631,0.4033964812755584
7074,445039,0.3806700885295867
7074,190619,0.3784488886594772
7074,72694,0.3663652583956718
7074,448952,0.3201967000961303
7074,294522,0.31615946441888804
9817,448511,0.9999992489814757
9817,87675,0.8715890169143676
9817,170704,0.8366384506225586
9817,471668,0.8149543166160582
9817,540919,0.770071268081665
9817,553817,0.7518610060214996
9817,536919,0.7465670824050903
9817,72979,0.739643669128418
9817,454072,0.7348881602287292
9817,108040,0.7181237757205963
9817,235226,0.7099358081817626
9817,518818,0.7062071204185485
9817,18939,0.6972948431968689
9817,283893,0.680949991941452
9817,173026,0.660138553380966
9817,53541,0.6124688148498535
9817,217318,0.5768694579601288
9817,347586,0.5339488267898559
9817,470997,0.3088471204042434
9817,314304,0.23351540565490717
4966,409952,0.9188324451446532
4966,425444,0.9071143031120299
4966,317619,0.9054316759109496
4966,487678,0.8492544531822204
4966,216708,0.8377134680747985
4966,383039,0.7928146123886108
4966,354974,0.7877384960651397
4966,273480,0.7829434156417846
4966,213393,0.7621032893657684
4966,431927,0.757882660627365
4966,35270,0.7391489326953887
4966,229964,0.7370887577533721
4966,560308,0.731379187107086
4966,34626,0.7273859202861785
4966,522532,0.6913428604602814
4966,429899,0.6881264507770537
4966,385929,0.6759092330932617
4966,134632,0.5956711769104004
4966,307158,0.586060094833374
4966,280371,0.30920357704162593
6301,134632,0.9337257862091064
6301,498034,0.9291146874427795
6301,264408,0.8865755319595336
6301,503685,0.8812227725982665
6301,583245,0.879878270626068
6301,409952,0.8782760381698608
6301,149303,0.8730517625808716
6301,200297,0.8660152554512024
6301,429153,0.8503908157348632
6301,580555,0.8470242381095885
6301,34626,0.8434843301773071
6301,99865,0.8354554891586303
6301,477705,0.8295692920684814
6301,45729,0.8279085516929625
6301,481852,0.8096436738967895
6301,567592,0.7969136893749236
6301,402968,0.7621229529380797
6301,542974,0.7132470607757568
6301,323114,0.5234287291765212
6301,268254,0.2935060739517211
469,250939,0.9917637705802916
469,311688,0.9682015776634215
469,280696,0.9043084859848022
469,438449,0.8855854272842407
469,187110,0.8523515701293944
469,312893,0.845172107219696
469,569948,0.8127767980098723
469,313669,0.8046265125274658
469,25441,0.7824561715126037
469,247759,0.7812105953693389
469,420978,0.7783103823661803
469,590364,0.7767359673976897
469,296306,0.7310400187969207
469,446214,0.7061022460460662
469,208224,0.6859844744205474
469,285176,0.6834272205829619
469,481683,0.6822253704071044
469,115648,0.5350449621677398
469,252084,0.4287777438759803
469,174302,0.36565325260162346
806,83987,0.9376656651496886
806,472011,0.9360334992408752
806,203091,0.7980336904525757
806,366509,0.7858964800834656
806,293822,0.7693858087062835
806,345217,0.7397227644920348
806,179365,0.7344134092330932
806,428187,0.7293137192726135
806,137602,0.7210147500038147
806,18939,0.7170491337776184
806,354637,0.7071221530437469
806,262070,0.6692591726779937
806,80350,0.6682492256164551
806,304160,0.6219641089439392
806,432798,0.5798417389392853
806,192055,0.5752100467681884
806,188617,0.5310163229703903
806,460323,0.5107882261276244
806,573869,0.29447282105684275
806,579235,0.21098203659057613
9991,548596,0.9966708302497863
9991,120271,0.9069386601448058
9991,275902,0.8610143423080443
9991,459392,0.8260917961597443
9991,313899,0.8229134202003479
9991,388575,0.8184916973114014
9991,195455,0.8065267205238342
9991,510163,0.7858732163906097
9991,282565,0.7850457549095153
9991,155461,0.7840050220489501
9991,77631,0.7696185946464538
9991,386364,0.752881783246994
9991,148013,0.7343888819217681
9991,209863,0.7161619067192078
9991,243396,0.6902331471443175
9991,3495,0.6902229964733123
9991,36316,0.6879448115825653
9991,267318,0.5877832829952239
9991,384213,0.475391337275505
9991,544800,0.2650793552398681
10149,41138,0.8830023169517516
10149,104480,0.8806285023689269
10149,506818,0.8703585982322692
10149,324546,0.8575228691101073
10149,343489,0.8368573546409606
10149,493576,0.7966855406761169
10149,151286,0.7461222171783446
10149,426960,0.7438107669353484
10149,148454,0.6156545758247375
10149,302699,0.6059862554073333
10149,484891,0.5905094802379607
10149,535151,0.5818459689617157
10149,453913,0.577954751253128
10149,96791,0.5611903101205825
10149,136086,0.5037060886621474
10149,309199,0.48915505409240717
10149,154912,0.48017624616622917
10149,441408,0.4453137189149856
10149,310748,0.44283195436000816
10149,292490,0.30686104297637934
2814,234279,0.9668614506721496
2814,252135,0.8545886874198914
2814,176123,0.8482854604721068
2814,230309,0.8104288399219512
2814,57263,0.8026065230369568
2814,161019,0.7798565745353698
2814,285693,0.7742500245571136
2814,385130,0.7433234512805937
2814,253224,0.6923083424568175
2814,6334,0.6837806165218353
2814,418328,0.618432992696762
2814,458851,0.5879586219787597
2814,341747,0.5853106439113616
2814,432307,0.5584182143211365
2814,127974,0.5438111782073973
2814,474745,0.5251861929893493
2814,9353,0.5233333110809326
2814,416225,0.5201173245906829
2814,780,0.4779968619346618
2814,75973,0.38428175449371327
7769,321015,0.9298396944999694
7769,196427,0.8826974034309386
7769,101578,0.8759000003337859
7769,508219,0.771814477443695
7769,163836,0.7279558479785919
7769,587727,0.718931621313095
7769,33208,0.7172314941883087
7769,573935,0.7093079507350921
7769,54584,0.6993891954421996
7769,393693,0.6858623087406157
7769,290182,0.6634932875633239
7769,208215,0.662478506565094
7769,472159,0.6231768906116485
7769,407185,0.6092862367630004
7769,228503,0.5758315742015838
7769,294676,0.5720479249954222
7769,18790,0.5675058424472808
7769,45190,0.5464543312788008
7769,348424,0.30597578026354305
7769,406239,0.2958171367645263
6310,536990,0.9098772883415222
6310,341625,0.8809421777725219
6310,76640,0.8593631148338317
6310,229936,0.8576187968254089
6310,312821,0.8471008479595183
6310,303847,0.8176395654678343
6310,223278,0.7558236896991729
6310,410322,0.7556807458400725
6310,358363,0.7175278663635254
6310,293647,0.7082695960998535
6310,533576,0.6974941909313201
6310,279288,0.6957786917686462
6310,274488,0.6342940926551819
6310,321666,0.6240970373153686
6310,184299,0.5923097014427184
6310,160170,0.5500420480966568
6310,336218,0.4849817365407943
6310,423658,0.38440483659505836
6310,372073,0.36382323950529094
6310,261549,0.30188500881195063
7358,35340,0.9740649819374083
7358,411021,0.9196281790733336
7358,57841,0.912018060684204
7358,301477,0.8855774402618408
7358,597699,0.8826495766639708
7358,192910,0.864484691619873
7358,380241,0.8412314534187316
7358,420672,0.8391710698604583
7358,127894,0.8346346497535705
7358,322725,0.8071712672710418
7358,110608,0.7979401290416717
7358,311834,0.7899819493293762
7358,108671,0.7710705816745758
7358,95683,0.769103842973709
7358,553304,0.753656804561615
7358,548467,0.7432252764701843
7358,294424,0.7092259049415588
7358,54471,0.6933800041675566
7358,81441,0.6537690818309783
7358,177138,0.2969449043273925
5028,506298,0.9999988079071044
5028,34925,0.7970637917518615
5028,534158,0.7713484168052673
5028,127689,0.7679266452789306
5028,576688,0.6385593354701995
5028,570874,0.6274304926395415
5028,599436,0.6227480947971343
5028,293320,0.586744487285614
5028,346064,0.5749944031238555
5028,482415,0.5636304318904877
5028,209125,0.5332095563411712
5028,253960,0.5209747433662414
5028,535931,0.49328909218311306
5028,537603,0.471709394454956
5028,306130,0.464747205376625
5028,133093,0.4367768824100494
5028,72510,0.43499120771884914
5028,590364,0.4265298247337341
5028,185156,0.2643230333924293
5028,453480,0.22775106430053707
6772,510640,0.914639413356781
6772,469100,0.8436304867267608
6772,73321,0.824972641468048
6772,473586,0.8189191758632659
6772,94729,0.8090313434600829
6772,217286,0.8014724731445312
6772,528827,0.7520813763141632
6772,119505,0.7494224905967712
6772,513818,0.7469137370586394
6772,355716,0.742565357685089
6772,498378,0.7338388741016387
6772,536196,0.6876826345920561
6772,397383,0.6492805659770965
6772,160140,0.6481056928634643
6772,554015,0.6420599102973937
6772,153212,0.6113072156906127
6772,202805,0.5866636514663696
6772,53041,0.5660154700279235
6772,381665,0.4404984682798385
6772,153289,0.32724473476409904
440,271772,0.9339620232582091
440,564475,0.9206201434135437
440,34087,0.8989872574806212
440,331248,0.8786186456680297
440,411292,0.8565042614936829
440,185944,0.8536076307296752
440,222726,0.8444409728050231
440,32057,0.8217052996158599
440,256448,0.8141257345676421
440,599842,0.7765775442123413
440,577703,0.7728806197643279
440,220165,0.7472681879997253
440,239572,0.6859446704387664
440,498818,0.6851998269557953
440,409157,0.6318294584751128
440,111511,0.5043907701969146
440,444300,0.4518733739852905
440,315304,0.39768511503934856
440,211869,0.3954547151923179
440,151023,0.3036104202270507
44,180249,0.8909330010414123
44,121161,0.7941430628299713
44,575869,0.7799839794635772
44,328745,0.7752924680709838
44,281099,0.7357252657413482
44,447967,0.7174850285053253
44,440898,0.6881999492645263
44,52149,0.6637540280818939
44,80876,0.6526153028011321
44,24917,0.6120315194129944
44,522671,0.6005495399236678
44,71550,0.5881977796554565
44,275249,0.5716458678245544
44,307276,0.5531101316213607
44,490888,0.5013797104358673
44,112564,0.44476332366466514
44,237338,0.3465261258184909
44,512381,0.33421000987291327
44,44164,0.32711866758763786
44,435716,0.29308876991271965
3944,76248,0.9220166325569152
3944,61968,0.7999982833862305
3944,562896,0.7815596997737884
3944,273528,0.771156632900238
3944,533288,0.753402292728424
3944,426796,0.7253297686576843
3944,339030,0.7213775098323821
3944,313134,0.7198963105678557
3944,569026,0.6790096104145049
3944,195839,0.6700608789920806
3944,390598,0.6584105730056762
3944,14463,0.6510443985462189
3944,444748,0.631974822282791
3944,477656,0.5860491514205932
3944,275377,0.5495910197496414
3944,171339,0.5244694411754608
3944,421743,0.4820947170257568
3944,533621,0.36948082447052
3944,12247,0.31390583068132394
3944,489561,0.29720578193664543
3797,497567,0.9999992012977599
3797,413328,0.8450313448905944
3797,360925,0.8321240305900572
3797,153541,0.8245814561843872
3797,347010,0.7579927325248718
3797,335062,0.7555836021900176
3797,114559,0.7302736699581146
3797,408112,0.7252110481262206
3797,408327,0.7182528853416442
3797,111531,0.7063645541667938
3797,160313,0.6125604391098022
3797,397059,0.6062809288501739
3797,593270,0.5187486559152603
3797,475410,0.5168010801076888
3797,55250,0.48949368000030513
3797,283113,0.46472282409667964
3797,68969,0.43361089825630184
3797,328863,0.39774861633777614
3797,431676,0.3966028541326522
3797,84528,0.22790126800537105
3802,21598,0.9755253791809081
3802,181616,0.9156975030899047
3802,403505,0.8903105616569518
3802,131005,0.8813488125801086
3802,438112,0.7884554624557495
3802,415737,0.7622806131839752
3802,215267,0.756275051832199
3802,571920,0.7418644249439239
3802,453784,0.6082240045070648
3802,475580,0.597285270690918
3802,345091,0.5665258646011352
3802,427391,0.48891948163509363
3802,508960,0.4753208547830581
3802,492174,0.4430973678827285
3802,489959,0.4119277209043502
3802,471789,0.4056704461574554
3802,274369,0.363872942328453
3802,165099,0.3436092898249626
3802,265453,0.23452462051063772
3802,394928,0.23198964595794672
6344,394296,0.9999991536140441
6344,294359,0.9158411026000975
6344,428978,0.8840587377548217
6344,301447,0.8800878047943115
6344,583694,0.8649641513824462
6344,219673,0.8450898349285125
6344,92462,0.8306574046611785
6344,24158,0.8225669682025909
6344,61264,0.81722691655159
6344,504612,0.8075350224971771
6344,59801,0.7792278170585631
6344,60952,0.7536906421184539
6344,50571,0.7315715551376343
6344,217683,0.7166196167469023
6344,142809,0.6836614072322844
6344,164801,0.609886336326599
6344,459967,0.576785683631897
6344,483437,0.5651571333408355
6344,229436,0.5321444153785705
6344,191547,0.32072641849517813
3507,357324,0.9305759191513061
3507,518967,0.9208156704902648
3507,529993,0.9167102813720702
3507,371309,0.9093098998069762
3507,75964,0.9049890279769897
3507,393134,0.9013060092926024
3507,534796,0.7934841394424438
3507,164001,0.7652248382568358
3507,305676,0.7634430706501006
3507,154611,0.7586979329586028
3507,340815,0.7279283642768859
3507,527080,0.6824934244155882
3507,309497,0.6655851781368255
3507,289073,0.5893468797206878
3507,514406,0.4935451835393905
3507,419864,0.48670862913131707
3507,108,0.38298556283116336
3507,94262,0.3361724749207496
3507,431383,0.3254103422164916
3507,529996,0.32265511546283954
2303,281099,0.9999989628791808
2303,446853,0.9491190314292907
2303,168036,0.8747144699096678
2303,430216,0.8209903538227081
2303,557324,0.7971609413623809
2303,593820,0.7566491425037383
2303,507156,0.7527963757514953
2303,155245,0.7292425870895385
2303,302792,0.712859171628952
2303,527950,0.7007933974266052
2303,143355,0.6588721573352814
2303,397290,0.5945645093917846
2303,143892,0.586603409051895
2303,198245,0.5741062700748443
2303,428895,0.5572843968868255
2303,228403,0.46512538194656367
2303,232985,0.3516095526516437
2303,546953,0.3307445049285888
2303,462075,0.32994385287165634
2303,219318,0.27801628112792964
9936,578728,0.9436216354370117
9936,336218,0.877783191204071
9936,106863,0.8516716599464416
9936,226967,0.8399682879447936
9936,90294,0.8374228715896606
9936,377429,0.8297801852226256
9936,464297,0.7943894445896148
9936,434734,0.7630944192409514
9936,583203,0.745735603570938
9936,367960,0.7367128074169158
9936,165246,0.701823180913925
9936,232932,0.6983923017978668
9936,359201,0.6778242766857147
9936,179737,0.6414628207683563
9936,110343,0.5192452579736708
9936,11601,0.4713958472013473
9936,238360,0.46157302856445304
9936,560783,0.44123472422361365
9936,21507,0.39999868869781485
9936,403755,0.3396001443266868
3212,20810,0.9252342581748962
3212,212464,0.8866302251815795
3212,476299,0.8644206881523131
3212,200136,0.8483303785324097
3212,119853,0.8481987595558166
3212,219222,0.8207860946655272
3212,194730,0.8070276260375976
3212,200457,0.8053726315498351
3212,362923,0.7222728192806243
3212,185983,0.7026838243007659
3212,334495,0.6898075103759764
3212,310250,0.6724044144153594
3212,151286,0.6546603381633758
3212,322168,0.5891038835048674
3212,273790,0.5853371024131775
3212,153679,0.5659663498401641
3212,115968,0.4757516592741012
3212,48840,0.4700632601976394
3212,124862,0.35713266730308524
3212,381338,0.3328238248825072
5986,245727,0.9526056170463562
5986,402466,0.93284353017807
5986,491358,0.7951450824737548
5986,279151,0.7918968081474304
5986,543312,0.785214364528656
5986,307900,0.7364443361759185
5986,211308,0.6989494144916534
5986,465536,0.692925727367401
5986,215659,0.6350671112537383
5986,194017,0.6275693774223328
5986,433843,0.6232723772525787
5986,332567,0.48105154037475584
5986,581315,0.4166397094726562
5986,452479,0.4135251253843307
5986,152265,0.3937797337770461
5986,89602,0.3864223808050155
5986,509355,0.3759587794542312
5986,322876,0.35712145492434494
5986,420993,0.2516024939715862
5986,149211,0.21252069473266597
9558,447197,0.951271617412567
9558,313045,0.8599329531192779
9558,489640,0.8543262004852294
9558,144114,0.8495382189750671
9558,61264,0.8352427005767822
9558,583635,0.816682869195938
9558,206483,0.8135476529598236
9558,267067,0.7994613945484161
9558,69474,0.7878583371639252
9558,176123,0.7878387272357941
9558,512939,0.7858392179012298
9558,566028,0.7684017598628997
9558,528880,0.7563903450965881
9558,123047,0.722976803779602
9558,191566,0.7049245595932006
9558,258746,0.7031925559043883
9558,528908,0.5033650577068328
9558,400779,0.44700371995568267
9558,129695,0.41299659758806223
9558,222663,0.36734735965728754
745,127974,0.9999990344047546
745,59843,0.8922708272933959
745,267466,0.8757042527198791
745,499502,0.8560805559158324
745,85672,0.8354138612747192
745,360925,0.8322437107563019
745,436960,0.8217912912368774
745,418871,0.8215149402618407
745,302049,0.7955496370792388
745,582864,0.7927275002002716
745,33287,0.7845350861549376
745,449001,0.7818987905979156
745,395726,0.7699785768985747
745,480282,0.7508560597896575
745,446117,0.6968232095241547
