qid,docno,score
7208,130303,0.9238520119332415
7208,481339,0.6207105523484906
7208,306688,0.5883274655864641
7208,88157,0.5306382137995573
7208,31037,0.5238274210338121
7208,488207,0.5202670784949147
7208,200928,0.5194050783665203
7208,468016,0.5145965451151588
7208,365704,0.5061542947896325
7208,139094,0.49949765167192406
7208,391156,0.49129334209142034
7208,514970,0.4574220919659602
7208,178497,0.45727383875091887
7208,84213,0.4558539937695782
7208,444749,0.4426354740171762
7208,585511,0.4405131580569561
7208,118786,0.43225646485704255
7208,583403,0.4183032036297325
7208,561924,0.417307349855078
7208,507276,0.4027829084746999
7208,484105,0.3967479974470648
7208,239769,0.395808154981658
7208,413672,0.395556130426173
7208,409350,0.37725788476383937
7208,561205,0.36318479689947336
7208,525590,0.36311913133949625
7208,291886,0.3524524598882722
7208,275084,0.34295389738586146
7208,468047,0.3418838328242049
7208,309758,0.33844747779989276
7208,150514,0.330581445777277
7208,275392,0.32607248102841746
7208,570112,0.32374611155354316
7208,392605,0.3223550673992526
7208,258439,0.32148210374041886
7208,529435,0.3198137012203729
7208,517323,0.3034653760623968
7208,546133,0.30068221326461697
7208,170318,0.29997757938788155
7208,266725,0.29802870396504066
7208,394454,0.2935140941882061
7208,561999,0.28853196560921224
7208,106249,0.2870639199781415
7208,88947,0.2822564607718235
7208,33157,0.28171569203379077
7208,257625,0.27853887433969143
7208,568299,0.27774415849131495
7208,66834,0.2775147900167345
7208,335375,0.27621439812064313
7208,481761,0.2699308054841254
7208,58290,0.2651366732439025
7208,454810,0.26225546670540134
7208,281256,0.26217638498616197
7208,41625,0.2619825704567403
7208,535605,0.26067994857712706
7208,67625,0.2605217260007634
7208,259560,0.25731270978089604
7208,168001,0.25507413137788315
7208,188776,0.2538886507121586
7208,313372,0.25167999037567834
7208,283374,0.2507000441248834
7208,581866,0.25000445855749837
7208,449124,0.24854710202254032
7208,545491,0.24417144955276318
7208,378755,0.24411148436060043
7208,407505,0.24323211556188795
