qid,docno,score
7208,130303,0.8223214321367716
7208,514970,0.7443988682564185
7208,481339,0.7304146973634601
7208,139094,0.7300869522842159
7208,391156,0.7193908142948913
7208,88157,0.7038329311124603
7208,546133,0.7002913851218192
7208,200928,0.6786569682509228
7208,468016,0.6767945900197736
7208,291886,0.673617176905961
7208,561924,0.673396009553489
7208,507276,0.6696659289919037
7208,306688,0.6603745916624582
7208,585511,0.6541397014744885
7208,309758,0.6516493713780133
7208,239769,0.650878946543304
7208,484105,0.6484947634783009
7208,488207,0.6481101722444331
7208,583403,0.6392541536464352
7208,561999,0.6368419896687012
7208,84213,0.6355788963505592
7208,275392,0.6246479139805605
7208,525590,0.6243774937786826
7208,335375,0.6240182464356088
7208,468047,0.6121533149531801
7208,392605,0.60631249021935
7208,178497,0.6051092457909244
7208,365704,0.5943310413960049
7208,58290,0.5899694409506927
7208,88947,0.5862074266952552
7208,118786,0.5812278303496244
7208,517323,0.5748250802768995
7208,33157,0.5727957895612815
7208,444749,0.5698475847971921
7208,481761,0.5689684645276706
7208,258439,0.5688884095103591
7208,150514,0.5634956463251198
7208,413672,0.5581300081598097
7208,561205,0.5576367770475642
7208,31037,0.5558606332389084
7208,259560,0.5532402501329202
7208,529435,0.5505059287837657
7208,570112,0.5502824364226347
7208,238215,0.5479758812262815
7208,518088,0.5442833877972741
7208,409350,0.5439313761775675
7208,281256,0.5409675966248852
7208,188776,0.5364490402497506
7208,581866,0.5338681374834826
7208,283374,0.5303570915501297
7208,407505,0.5256195321488063
7208,2748,0.5195564717857255
7208,545491,0.5145261943386235
7208,257625,0.5136433654817648
7208,428017,0.5021554054615637
7208,568299,0.49580752397640326
7208,534370,0.49409525752385136
7208,61227,0.4747655437930659
7208,153112,0.47380812287968177
7208,378755,0.47375390830717123
7208,429196,0.47045795322826395
7208,170318,0.46717062110256224
7208,361482,0.46439867110262184
7208,233248,0.4629413101899726
7208,450132,0.46178055862214085
7208,106249,0.4612946525117328
7208,275084,0.4583671675703636
7208,67625,0.4562462977802998
7208,178521,0.45526410857624167
7208,168001,0.4544734307222483
7208,18733,0.45362489914463094
7208,41625,0.45126372378522883
7208,454810,0.43911654469193717
7208,518526,0.43236120280656315
7208,354136,0.43180836611848167
7208,449124,0.4303878141336661
7208,573079,0.4300438979071316
7208,535605,0.4268878818617724
7208,188232,0.40952951403454346
7208,66834,0.406598112207789
7208,394454,0.39187934417145287
7208,333605,0.38395705735973856
7208,337993,0.3803203763224148
7208,308319,0.3787755582412736
7208,537222,0.37745266767490004
7208,217006,0.3766907597288209
7208,76480,0.3749442881224841
7208,313372,0.3555740836197311
7208,222979,0.35548057369944625
7208,266725,0.3506745457382256
7208,121622,0.34426793667819217
7208,272139,0.3314556365955312
7208,484764,0.32716280221939087
7208,430997,0.3040264789899265
7208,401414,0.2885628344563761
7208,289429,0.28140797120162797
7208,446628,0.2733552840512234
7208,301552,0.25323358742823604
7208,400133,0.039308863532111424
7208,597556,0.034390461192627814
1753,217727,0.8298213471244791
1753,590840,0.8271543093495184
1753,139891,0.7776968380328177
1753,438515,0.7254321183102077
1753,36272,0.6802999217641119
1753,216356,0.6421355033753186
1753,520963,0.6337014475235188
1753,277482,0.6277735964867444
1753,531005,0.6237398569245607
1753,255101,0.6135759023621508
1753,502614,0.6089532623157543
1753,162298,0.607870317004315
1753,104485,0.6029365292676352
1753,259282,0.5996881462935089
1753,141458,0.5954129190207529
1753,326717,0.593786940731477
1753,290831,0.5815689948680177
1753,97881,0.5807073232891407
1753,433809,0.5688577080176959
1753,477552,0.5583690873000015
1753,519473,0.5513481234482986
1753,404429,0.5407259923121185
1753,462050,0.5389203759090354
1753,151132,0.5376750653045271
1753,336217,0.5248865291286731
1753,88539,0.5153063885404078
1753,307688,0.5151448869386838
1753,250530,0.5067247219037619
1753,163923,0.4982593048947356
1753,226748,0.49759824166783956
1753,137307,0.49307562595997306
1753,123000,0.4883069656724913
1753,309226,0.47694146809731597
1753,333755,0.4696642446789802
1753,369439,0.46835328679856486
1753,120133,0.46663548055196696
1753,369202,0.46327529959832514
1753,40195,0.4581904462215441
1753,75372,0.4581140249283116
1753,540571,0.4555732622939662
1753,29400,0.4537983454115738
1753,577951,0.4484134271455878
1753,179664,0.44247927959544275
1753,535340,0.4397883118144562
1753,356987,0.437863378354418
1753,38394,0.4361126271661115
1753,105849,0.43584590724469807
1753,417509,0.4344309049719405
1753,252853,0.4315515401608079
1753,169980,0.42389628291130066
1753,53602,0.4170669491788735
1753,366349,0.4138706684692838
1753,76981,0.4113393634369785
1753,56052,0.4041333956672757
1753,20987,0.4025720176990612
1753,480472,0.40177416173992964
1753,440774,0.39859835865454
1753,172694,0.3968582831809274
1753,64672,0.39276953179391594
1753,107424,0.39270630925700495
1753,182226,0.39014130575853306
1753,263306,0.3826303693890174
1753,177648,0.37503480199319883
1753,162467,0.37467804265973303
1753,482927,0.37331963236364546
1753,52295,0.37078971623095075
1753,98344,0.3661680337126459
1753,162653,0.3582695443330263
1753,534999,0.3557352593536485
1753,307595,0.35353536646202627
1753,16670,0.3465869083733772
1753,408078,0.34078598467266763
1753,100764,0.33733473596219443
1753,134995,0.3328854681511335
1753,426677,0.32754914266845275
1753,229225,0.32490611205520437
1753,127396,0.3116264307791554
1753,97018,0.31147503885072547
1753,309250,0.30893218024164953
1753,63848,0.2931308703410076
1753,493177,0.2922923368800014
1753,512057,0.28651183901401067
1753,580918,0.2768377518801595
1753,110516,0.2631659306753158
1753,377282,0.26100250207741416
1753,546313,0.25847685590453356
1753,57315,0.24684367666730547
1753,500705,0.24442513060266152
1753,564389,0.24368172826793943
1753,214195,0.2143077187233711
1753,391506,0.1967505380895897
1753,379443,0.1833363062761488
1753,200925,0.16849417938841785
1753,235670,0.16386495836293535
1753,84356,0.15821061969464806
1753,103964,0.14192814122274938
1753,94015,0.1367860732566059
1753,298810,0.13426056548285686
1753,466028,0.0959547686819442
1753,342645,0.01505127595686658
6068,136627,0.8975405431191683
6068,406239,0.8950364945685585
6068,130118,0.8440698190389313
6068,403103,0.8131890684146088
6068,457249,0.8047281046433614
6068,483695,0.7938067242549309
6068,443002,0.7756295055208382
6068,366307,0.7738871200851002
6068,419160,0.7712823035722068
6068,472882,0.7507781632605129
6068,221050,0.7485909383536016
6068,278073,0.7484665721859032
6068,12488,0.7362800535166458
6068,564796,0.7306087504627029
6068,509837,0.7292811067637421
6068,582191,0.7268492703297251
6068,302453,0.7233616922496882
6068,332152,0.7157521391720197
6068,47614,0.7128572060615378
6068,399543,0.6983776127939609
6068,167103,0.6969015197789165
6068,391835,0.6925852745683444
6068,139595,0.676919950980429
6068,309235,0.6759548767272238
6068,47747,0.6759539085876396
6068,222485,0.672027404656105
6068,8276,0.6718430046894663
6068,391896,0.6480417549047723
6068,9845,0.6467872582772423
6068,337779,0.6433199507027706
6068,396835,0.6393293390581414
6068,190266,0.6369962235869686
6068,48226,0.6338206167357935
6068,534331,0.6148640052077365
6068,9640,0.6090256248130406
6068,32009,0.6045072342550852
6068,361510,0.6018390678497515
6068,399289,0.6014520136284396
6068,533537,0.6009721687224033
6068,395690,0.5926994042756337
6068,515690,0.5862700240593548
6068,593191,0.5825188579567718
6068,117845,0.5808926610314019
6068,308380,0.5804948970505857
6068,466720,0.5650892058071286
6068,126756,0.56433477607667
6068,448358,0.5597324514087915
6068,54319,0.5583754809518554
6068,110114,0.5567585041128791
6068,135790,0.5559641097054235
6068,264023,0.5554918858271857
6068,49614,0.5491519832333707
6068,369879,0.5446267976940439
6068,348090,0.5361553083139141
6068,187498,0.523177554553833
6068,178017,0.5110138339806294
6068,396097,0.5099171575733427
6068,56951,0.5094539586517597
6068,41417,0.5009911667539919
6068,494783,0.49879365222100963
6068,321629,0.4980547403777728
6068,184077,0.4923729747498314
6068,375706,0.4908256164968891
6068,433256,0.4904635860960993
6068,236348,0.4893485733741117
6068,555377,0.4893285898429757
6068,374803,0.48863896008576707
6068,74251,0.4803627155031478
6068,72315,0.4697639238179754
6068,15841,0.4663306408020415
6068,418864,0.4629573822291639
6068,398520,0.4625360435626918
6068,187571,0.4542753104395136
6068,280530,0.45196517014707865
6068,257274,0.4433282497376067
6068,444107,0.44260410586225607
6068,419550,0.432521421562834
6068,159263,0.4320660884861457
6068,586035,0.42618159157944985
6068,411910,0.39945147412003057
6068,271949,0.3989439092773372
6068,173385,0.36756921798469666
6068,34959,0.36132377242214697
6068,492971,0.35026397331498665
6068,142401,0.34875579458632644
6068,304933,0.34836489558856243
6068,312369,0.3474739981494791
6068,501571,0.3461731185918341
6068,521540,0.3372367957217297
6068,537068,0.3361629456092131
6068,407185,0.32704919998557247
6068,572588,0.32253676562607697
6068,169978,0.25538640665356077
6068,497928,0.22983687812173748
6068,88124,0.2040598982237269
6068,573821,0.19413377111233016
6068,205870,0.15618268517519734
6068,122487,0.12827496230602264
6068,465278,0.07648205491226086
6068,109149,0.0
1952,506824,0.919153645905817
1952,519297,0.8477565959923375
1952,295435,0.7941680901944301
1952,432444,0.7706137429846496
1952,331516,0.7175689250460908
1952,288185,0.708160240621045
1952,404418,0.6989772116597115
1952,355597,0.6777244285545964
1952,232374,0.674139776504669
1952,25507,0.6717492734997015
1952,58335,0.662966178363537
1952,313278,0.6592470265547326
1952,400016,0.6548476094677714
1952,163817,0.6495668029940124
1952,429860,0.6407601045633626
1952,355821,0.6349833805659654
1952,592578,0.6337768676092415
1952,277791,0.6306532161855879
1952,580761,0.6189098282157962
1952,147465,0.6014159976762226
1952,65274,0.580415270126694
1952,51719,0.5748304081058165
1952,35394,0.5709353648860035
1952,22108,0.570768955217753
1952,555879,0.56472384327635
1952,72860,0.5420230800993107
1952,469473,0.5199981054163834
1952,183699,0.5176895473820142
1952,81909,0.5176309730558653
1952,77361,0.5149095375853536
1952,566701,0.5144175115917157
1952,533780,0.5090726897775313
1952,44482,0.5080156674066318
1952,583175,0.5029227813082932
1952,460839,0.4968950832496335
1952,491845,0.49281593911795724
1952,495914,0.4845453267144715
1952,599420,0.4817098387163589
1952,532100,0.47927167477237786
1952,414596,0.4783248869400608
1952,595811,0.4746374429782403
1952,578692,0.4707733292678239
1952,114857,0.4639783945441606
1952,559912,0.4634577116099497
1952,164046,0.45316445139419564
1952,433239,0.45078282245482787
1952,394941,0.4281581113405055
1952,146667,0.4253860083787743
1952,494093,0.42272444560317074
1952,482488,0.4209558287886974
1952,511442,0.4204603433609009
1952,239612,0.41477492558128404
1952,495964,0.4122658110986936
1952,248848,0.4077309679245329
1952,378295,0.3946357647972626
1952,128399,0.39345924049606906
1952,274720,0.38567133329226216
1952,336387,0.38471866603028193
1952,552757,0.3788634315310466
1952,588101,0.3663289348467197
1952,509819,0.36440870587217666
1952,237579,0.35573926095625585
1952,522486,0.35309442598544416
1952,160623,0.34493665505246857
1952,169503,0.3428644859064093
1952,38560,0.3419484082738846
1952,475479,0.3410569597798346
1952,326020,0.3378538715767633
1952,225682,0.32194875590474625
1952,461206,0.31589525618368264
1952,226603,0.30608913183092734
1952,282882,0.3013676135410409
1952,177612,0.3012782368938416
1952,383569,0.3009549672941873
1952,439999,0.30020993953849046
1952,570266,0.29836982797265305
1952,579366,0.29683062895442197
1952,512734,0.2548848284360298
1952,519125,0.2508516175579183
1952,499279,0.2507628851506834
1952,473581,0.2351062575630314
1952,458464,0.23320603928495198
1952,52706,0.21774981691199083
1952,369134,0.21580276156671493
1952,170190,0.21366653265253271
1952,490258,0.2102966679441231
1952,357551,0.20893328621271004
1952,443397,0.19648151307188486
1952,194279,0.18444274789817433
1952,525012,0.1793373329425634
1952,25946,0.17835299774971694
1952,145673,0.16789671734377834
1952,10483,0.14556701345305834
1952,363984,0.1298857534550373
1952,392030,0.11385430732173618
1952,238838,0.1083957582087702
1952,154526,0.08974656740673195
1952,445341,0.05408447900130217
1952,266944,0.006511102285524536
1952,183215,0.006398821880385211
8032,144114,0.9110279288892857
8032,181961,0.8741958710332651
8032,181515,0.8486388362256388
8032,325113,0.8180285553417025
8032,392752,0.777575308282952
8032,569023,0.7563212670702084
8032,284734,0.7493912554007237
8032,108672,0.7393746868126099
8032,34275,0.7083230546378271
8032,54377,0.7032664621055403
8032,492589,0.6870042032822756
8032,562399,0.6866297748468186
8032,349901,0.6650390206239583
8032,290857,0.6645932803969583
8032,8974,0.6592561536162378
8032,147730,0.6280158331209759
8032,40183,0.6275894689079746
8032,169007,0.626546108458935
8032,389094,0.6228496961867315
8032,170143,0.607184024806087
8032,132601,0.603885079110006
8032,460905,0.6032015980124295
8032,530114,0.599859899090898
8032,553288,0.5912178542084532
8032,275319,0.5855559312124611
8032,176110,0.5853200639753859
8032,232700,0.5826196923472468
8032,449117,0.580865505035535
8032,501245,0.5795019238452932
8032,140738,0.5766007051642104
8032,514793,0.5742096103287034
8032,95390,0.5697745845819613
8032,33463,0.5663958223210711
8032,53544,0.5660862512038237
8032,239313,0.5538075578200692
8032,243523,0.5458017132917654
8032,210878,0.5370359773551862
8032,209390,0.5339081890464777
8032,471259,0.5338681814338878
8032,431203,0.5304316352300134
8032,122333,0.5295715018958744
8032,10476,0.5290030744471705
8032,509266,0.5278693803124238
8032,34432,0.5162990853567218
8032,404587,0.5123995990709117
8032,146576,0.5122182531044558
8032,311011,0.5099465953874136
8032,437706,0.4958098406094721
8032,318950,0.49205670770284504
8032,536374,0.48772818508029286
8032,522438,0.4861166549582574
8032,574678,0.4836476646232375
8032,71926,0.47987367143684784
8032,335982,0.47355659072847045
8032,594959,0.46958962011894867
8032,489376,0.4579432069763865
8032,463537,0.44798933672902347
8032,352320,0.44656539718272714
8032,167363,0.43241002498032766
8032,186730,0.42633642821516293
8032,11659,0.4016471941639574
8032,472706,0.39642816604926184
8032,517699,0.3963007649639373
8032,575741,0.38869502794474414
8032,351293,0.38675810628943663
8032,590806,0.38647484153025324
8032,270818,0.38485925022720713
8032,186283,0.37890523045787194
8032,107068,0.37632857416530696
8032,30792,0.37397988336312626
8032,519346,0.3675419757166072
8032,449696,0.35822640858497806
8032,367206,0.3579789856828678
8032,220691,0.3484378645781778
8032,505151,0.347829832927778
8032,373784,0.32922914753537574
8032,118935,0.3250278875020113
8032,142809,0.32477212957861407
8032,224057,0.3179535759295589
8032,30654,0.3121288847168612
8032,196297,0.2922138780112844
8032,119853,0.2897627251070003
8032,471257,0.2817602673053253
8032,224154,0.28004437340845095
8032,209369,0.27723327979017076
8032,230261,0.26889595144840756
8032,511240,0.25536981225013733
8032,130104,0.2441345171611846
8032,226517,0.24325216416676182
8032,428111,0.22893989784550373
8032,352609,0.22319026407401749
8032,41732,0.2143313641413565
8032,364814,0.2004916584062235
8032,477416,0.20036496849564306
8032,214352,0.1839889177013435
8032,415121,0.1648863132564941
8032,46642,0.1382139780526404
8032,393337,0.13722520514256117
8032,16292,0.12215002979657383
8032,451348,0.011513191965684145
5465,507813,0.9551361352807269
5465,375821,0.8285649353936704
5465,249017,0.7864803107420715
5465,594595,0.730809235484908
5465,442544,0.7128346417244962
5465,329137,0.6995950248447755
5465,424125,0.6877621455515303
5465,178717,0.6811560050421592
5465,34722,0.6785705546561198
5465,320529,0.6769683478563576
5465,273759,0.6752635004221881
5465,465176,0.674337900072085
5465,463885,0.6738293243490311
5465,305509,0.6733233742802547
5465,591604,0.6637955786716304
5465,93248,0.650459404435012
5465,364138,0.6501342411804008
5465,110046,0.6439471862069952
5465,268865,0.6411809906138424
5465,515383,0.6311338596699024
5465,413324,0.6298229105461357
5465,295355,0.6291867888489105
5465,94317,0.6085878059386923
5465,187201,0.606883608259481
5465,108514,0.6068569355284691
5465,141189,0.6055128962471223
5465,525386,0.6044662402106709
5465,368802,0.5914185397826401
5465,403749,0.585308473893052
5465,175522,0.5820780288833696
5465,322427,0.5720002711146526
5465,456463,0.5709614063720404
5465,400945,0.5684874391983975
5465,466342,0.5664753571661478
5465,301797,0.5657394204413531
5465,325296,0.5566888855151575
5465,427110,0.5526604367800826
5465,437574,0.54915526254049
5465,200297,0.5468128613456268
5465,110371,0.5452677204868841
5465,443134,0.543965290387279
5465,138419,0.542212775395222
5465,539008,0.5355666085047808
5465,188713,0.5334214356744678
5465,423272,0.5333672331850868
5465,99865,0.5289199137145416
5465,551393,0.5181938646489371
5465,270952,0.5178429216493187
5465,458506,0.5173077022537661
5465,427522,0.5165114147602051
5465,572420,0.5113420363985531
5465,453263,0.4973238303044216
5465,336093,0.494702838857817
5465,403735,0.4941900558301286
5465,282094,0.49326231093608697
5465,268433,0.49293731454709466
5465,513490,0.4861794019331701
5465,595029,0.48286954228040213
5465,500946,0.48258753211647765
5465,444931,0.47008017053741913
5465,344812,0.46802057221019544
5465,68472,0.45846661893387164
5465,487287,0.4530234429307287
5465,112310,0.4529680751556267
5465,357280,0.42324834554441226
5465,164262,0.4200231827538499
5465,179891,0.41979596871556796
5465,543193,0.4154012657077368
5465,13975,0.40628249598150407
5465,359091,0.40386603669496685
5465,258799,0.3973017863831552
5465,440806,0.3963070369425039
5465,580147,0.3936151767789142
5465,222476,0.3930233329084738
5465,102088,0.3878355498645249
5465,594964,0.38494801317021254
5465,353698,0.3845631551146087
5465,7311,0.3680204275300728
5465,440063,0.3639706377414146
5465,555099,0.359402431320887
5465,51728,0.35511764580736704
5465,67137,0.34870502756097865
5465,320315,0.3436204353528103
5465,318472,0.3423202005912603
5465,448784,0.3174077410108622
5465,40967,0.30678683519363403
5465,427505,0.2990392852284003
5465,564358,0.2895117536611251
5465,421940,0.288650514030114
5465,526096,0.2637681820867887
5465,218964,0.256085976178921
5465,287693,0.24982412553573616
5465,188845,0.24656083300348242
5465,587755,0.2378802164514051
5465,314556,0.20306145293722325
5465,417800,0.19769919288145618
5465,433986,0.1286722870392199
5465,106327,0.10672567981502985
5465,35534,0.06254256571808209
5465,54231,0.024596414006916836
10677,309555,0.9999989644524752
10677,464204,0.6676150586320749
10677,416225,0.6590561688469624
10677,294507,0.6380986464408581
10677,530576,0.6328425525178498
10677,392357,0.6172545322873526
10677,86621,0.61520787307546
10677,475412,0.6145073658537951
10677,365907,0.6036290869018163
10677,439502,0.5998982445923378
10677,559371,0.5958761820607379
10677,318716,0.5899964789051566
10677,106024,0.587377794963964
10677,162467,0.5849413084206784
10677,399804,0.5847503710082567
10677,227511,0.570214855505981
10677,45069,0.5699338233929243
10677,287999,0.5596779817744731
10677,200425,0.5575140408020549
10677,357008,0.556971780041741
10677,322838,0.5560894984400662
10677,103176,0.5533458177455689
10677,25762,0.550146284854097
10677,228445,0.5499490837601947
10677,70697,0.5468857521143218
10677,575899,0.5463311167034377
10677,204703,0.5459244889080705
10677,574060,0.5436958893628537
10677,544992,0.5411991570578787
10677,385102,0.5389259849226569
10677,225666,0.5343246942223921
10677,304330,0.5335382247837271
10677,120312,0.5310843623736033
